date,unix_timestamp,timestamp,wifi,real,direction,kmh,lat,long
07/12/2017,1512636382,2017-12-07T08:46:22.000Z,4,8,0,38.732400000000005,-23.55019559,-46.642932137
07/12/2017,1512636383,2017-12-07T08:46:23.000Z,4,8,0,38.5308,-23.550240057,-46.643018714
07/12/2017,1512636384,2017-12-07T08:46:24.000Z,4,8,0,38.448,-23.550286625,-46.643110046
07/12/2017,1512636385,2017-12-07T08:46:25.000Z,4,8,0,37.796400000000006,-23.55033048,-46.643196631
07/12/2017,1512636386,2017-12-07T08:46:26.000Z,4,8,0,35.9208,-23.550358764,-46.643279704
07/12/2017,1512636387,2017-12-07T08:46:27.000Z,4,8,0,34.9236,-23.550398606,-46.643356183
07/12/2017,1512636388,2017-12-07T08:46:28.000Z,4,8,0,37.3248,-23.550446909,-46.643448888
07/12/2017,1512636389,2017-12-07T08:46:29.000Z,4,8,0,37.3896,-23.550472721,-46.643544637
07/12/2017,1512636390,2017-12-07T08:46:30.000Z,4,8,0,38.4084,-23.550501474,-46.643650121
07/12/2017,1512636391,2017-12-07T08:46:31.000Z,4,8,0,39.744,-23.550544889,-46.643754842
07/12/2017,1512636392,2017-12-07T08:46:32.000Z,4,8,0,40.7556,-23.550596708,-46.643853464
07/12/2017,1512636393,2017-12-07T08:46:33.000Z,4,8,0,40.9104,-23.55064508,-46.643953498
07/12/2017,1512636394,2017-12-07T08:46:34.000Z,4,8,0,44.197199999999995,-23.550709801,-46.644071546
07/12/2017,1512636395,2017-12-07T08:46:35.000Z,4,8,0,45.3168,-23.550748207,-46.644193208
07/12/2017,1512636396,2017-12-07T08:46:36.000Z,4,8,0,45.108,-23.550784829,-46.644308742
07/12/2017,1512636397,2017-12-07T08:46:37.000Z,4,8,0,44.7948,-23.550830637,-46.644421476
07/12/2017,1512636398,2017-12-07T08:46:38.000Z,4,8,0,43.7796,-23.550865965,-46.644533008
07/12/2017,1512636399,2017-12-07T08:46:39.000Z,4,8,0,42.9948,-23.550899797,-46.64464015
07/12/2017,1512636400,2017-12-07T08:46:40.000Z,4,8,0,41.9292,-23.550960522,-46.64473378
07/12/2017,1512636401,2017-12-07T08:46:41.000Z,4,8,0,39.942,-23.550999984,-46.644823384
07/12/2017,1512636402,2017-12-07T08:46:42.000Z,4,8,0,39.1284,-23.551045395,-46.644919621
07/12/2017,1512636403,2017-12-07T08:46:43.000Z,4,8,0,38.671200000000006,-23.551063394,-46.645029962
07/12/2017,1512636404,2017-12-07T08:46:44.000Z,4,8,0,34.019999999999996,-23.551099438,-46.645101611
07/12/2017,1512636405,2017-12-07T08:46:45.000Z,4,8,0,27.6228,-23.551076675,-46.645189652
07/12/2017,1512636406,2017-12-07T08:46:46.000Z,4,8,0,24.5772,-23.551109269,-46.645252343
07/12/2017,1512636407,2017-12-07T08:46:47.000Z,4,8,0,17.4744,-23.551140105,-46.645289765
07/12/2017,1512636408,2017-12-07T08:46:48.000Z,4,8,0,15.872399999999999,-23.551169064,-46.645327936
07/12/2017,1512636409,2017-12-07T08:46:49.000Z,4,8,0,10.594800000000001,-23.551177364,-46.645351205
07/12/2017,1512636410,2017-12-07T08:46:50.000Z,4,8,0,7.322399999999999,-23.551186409,-46.645368917
07/12/2017,1512636411,2017-12-07T08:46:51.000Z,4,8,0,5.058,-23.551200264,-46.645379047
07/12/2017,1512636412,2017-12-07T08:46:52.000Z,4,8,0,4.032000000000001,-23.551210942,-46.645390708
07/12/2017,1512636413,2017-12-07T08:46:53.000Z,4,8,0,2.4732000000000003,-23.55122848,-46.645392933
07/12/2017,1512636414,2017-12-07T08:46:54.000Z,4,8,0,1.0655999999999999,-23.551240114,-46.645395497
07/12/2017,1512636415,2017-12-07T08:46:55.000Z,4,8,0,0.7092,-23.551250899,-46.645397294
07/12/2017,1512636416,2017-12-07T08:46:56.000Z,4,8,0,0.8603999999999999,-23.551256735,-46.645400273
07/12/2017,1512636417,2017-12-07T08:46:57.000Z,4,8,0,0.4356,-23.551262403,-46.645398115
07/12/2017,1512636418,2017-12-07T08:46:58.000Z,4,8,0,0.3276,-23.551266889,-46.645396312
07/12/2017,1512636419,2017-12-07T08:46:59.000Z,4,8,0,0.36719999999999997,-23.551270584,-46.645393283
07/12/2017,1512636420,2017-12-07T08:47:00.000Z,4,8,0,0.5760000000000001,-23.551273797,-46.645392484
07/12/2017,1512636421,2017-12-07T08:47:01.000Z,4,8,0,0.7668,-23.551278944,-46.645390871
07/12/2017,1512636422,2017-12-07T08:47:02.000Z,4,8,0,0.3348,-23.55128843,-46.645384797
07/12/2017,1512636423,2017-12-07T08:47:03.000Z,4,8,0,1.2996,-23.551293628,-46.645387326
07/12/2017,1512636424,2017-12-07T08:47:04.000Z,4,8,0,2.8332,-23.551305561,-46.645392897
07/12/2017,1512636425,2017-12-07T08:47:05.000Z,4,8,0,4.3020000000000005,-23.55131561,-46.645402798
07/12/2017,1512636426,2017-12-07T08:47:06.000Z,4,8,0,6.6852,-23.55133043,-46.645421992
07/12/2017,1512636427,2017-12-07T08:47:07.000Z,4,8,0,7.426800000000001,-23.551343733,-46.645438388
07/12/2017,1512636428,2017-12-07T08:47:08.000Z,4,8,0,9.5292,-23.551354592,-46.645465219
07/12/2017,1512636429,2017-12-07T08:47:09.000Z,4,8,0,10.868400000000001,-23.551375133,-46.645489337
07/12/2017,1512636430,2017-12-07T08:47:10.000Z,4,8,0,14.0436,-23.551389987,-46.645525687
07/12/2017,1512636431,2017-12-07T08:47:11.000Z,4,8,0,15.534000000000002,-23.551404773,-46.645564269
07/12/2017,1512636432,2017-12-07T08:47:12.000Z,4,8,0,16.8192,-23.551415659,-46.645606149
07/12/2017,1512636433,2017-12-07T08:47:13.000Z,4,8,0,17.1936,-23.551427248,-46.645653999
07/12/2017,1512636434,2017-12-07T08:47:14.000Z,4,8,0,18.691200000000002,-23.551442492,-46.645708735
07/12/2017,1512636435,2017-12-07T08:47:15.000Z,4,8,0,19.954800000000002,-23.551456609,-46.645769934
07/12/2017,1512636436,2017-12-07T08:47:16.000Z,4,8,0,18.9324,-23.551471371,-46.645818341
07/12/2017,1512636437,2017-12-07T08:47:17.000Z,4,8,0,15.5988,-23.551469715,-46.645864869
07/12/2017,1512636438,2017-12-07T08:47:18.000Z,4,8,0,10.2888,-23.55147508,-46.645888572
07/12/2017,1512636439,2017-12-07T08:47:19.000Z,4,8,0,5.958,-23.551474847,-46.645899605
07/12/2017,1512636440,2017-12-07T08:47:20.000Z,4,8,0,3.8304000000000005,-23.551468299,-46.645911795
07/12/2017,1512636441,2017-12-07T08:47:21.000Z,4,8,0,3.4524,-23.551465143,-46.645918847
07/12/2017,1512636442,2017-12-07T08:47:22.000Z,4,8,0,3.078,-23.55145821,-46.645925939
07/12/2017,1512636443,2017-12-07T08:47:23.000Z,4,8,0,3.6468,-23.551444805,-46.645941159
07/12/2017,1512636444,2017-12-07T08:47:24.000Z,4,8,0,4.59,-23.551432027,-46.645959274
07/12/2017,1512636445,2017-12-07T08:47:25.000Z,4,8,0,5.5476,-23.551415471,-46.645980419
07/12/2017,1512636446,2017-12-07T08:47:26.000Z,4,8,0,4.2372000000000005,-23.551411875,-46.645987876
07/12/2017,1512636447,2017-12-07T08:47:27.000Z,4,8,0,3.906,-23.55140785,-46.645996717
07/12/2017,1512636448,2017-12-07T08:47:28.000Z,4,8,0,4.7232,-23.551402349,-46.646014399
07/12/2017,1512636449,2017-12-07T08:47:29.000Z,4,8,0,6.4475999999999996,-23.551373666,-46.64603088
07/12/2017,1512636450,2017-12-07T08:47:30.000Z,4,8,0,9.072000000000001,-23.551367267,-46.646062852
07/12/2017,1512636451,2017-12-07T08:47:31.000Z,4,8,0,11.7648,-23.551381231,-46.646092657
07/12/2017,1512636452,2017-12-07T08:47:32.000Z,4,8,0,14.8968,-23.551386769,-46.646135767
07/12/2017,1512636453,2017-12-07T08:47:33.000Z,4,8,0,16.768800000000002,-23.551393918,-46.646184221
07/12/2017,1512636454,2017-12-07T08:47:34.000Z,4,8,0,17.9028,-23.551404314,-46.646236489
07/12/2017,1512636455,2017-12-07T08:47:35.000Z,4,8,0,17.6832,-23.551421017,-46.646276396
07/12/2017,1512636456,2017-12-07T08:47:36.000Z,4,8,0,21.4128,-23.551426459,-46.646368968
07/12/2017,1512636457,2017-12-07T08:47:37.000Z,4,8,0,22.3236,-23.551447217,-46.646425805
07/12/2017,1512636458,2017-12-07T08:47:38.000Z,4,8,0,22.5756,-23.551447442,-46.646491262
07/12/2017,1512636459,2017-12-07T08:47:39.000Z,4,8,0,25.1388,-23.551482931,-46.646553997
07/12/2017,1512636460,2017-12-07T08:47:40.000Z,4,8,0,29.5344,-23.551587142,-46.646609527
07/12/2017,1512636461,2017-12-07T08:47:41.000Z,4,8,0,31.4244,-23.551650899,-46.646673355
07/12/2017,1512636462,2017-12-07T08:47:42.000Z,4,8,0,31.903200000000002,-23.551700395,-46.646744908
07/12/2017,1512636463,2017-12-07T08:47:43.000Z,4,8,0,32.25600000000001,-23.551744583,-46.646819898
07/12/2017,1512636464,2017-12-07T08:47:44.000Z,4,8,0,32.8788,-23.551802697,-46.646889011
07/12/2017,1512636465,2017-12-07T08:47:45.000Z,4,8,0,35.3988,-23.551898373,-46.646949169
07/12/2017,1512636466,2017-12-07T08:47:46.000Z,4,8,0,36.9684,-23.55203642,-46.646975669
07/12/2017,1512636467,2017-12-07T08:47:47.000Z,4,8,0,38.0304,-23.552134777,-46.647027837
07/12/2017,1512636468,2017-12-07T08:47:48.000Z,4,8,0,38.2032,-23.55221856,-46.647076834
07/12/2017,1512636469,2017-12-07T08:47:49.000Z,4,8,0,36.7308,-23.552292744,-46.647122453
07/12/2017,1512636470,2017-12-07T08:47:50.000Z,4,8,0,36.936,-23.552374507,-46.647169264
07/12/2017,1512636471,2017-12-07T08:47:51.000Z,4,8,0,39.0852,-23.552462209,-46.647226667
07/12/2017,1512636472,2017-12-07T08:47:52.000Z,4,8,0,40.186800000000005,-23.552548878,-46.647280535
07/12/2017,1512636473,2017-12-07T08:47:53.000Z,4,8,0,41.9184,-23.552638818,-46.647348317
07/12/2017,1512636474,2017-12-07T08:47:54.000Z,4,8,0,41.486399999999996,-23.552719717,-46.647408288
07/12/2017,1512636475,2017-12-07T08:47:55.000Z,4,8,0,41.2992,-23.552796944,-46.647473922
07/12/2017,1512636476,2017-12-07T08:47:56.000Z,4,8,0,41.25600000000001,-23.552883074,-46.64752919
07/12/2017,1512636477,2017-12-07T08:47:57.000Z,4,8,0,42.0516,-23.552972819,-46.647591467
07/12/2017,1512636478,2017-12-07T08:47:58.000Z,4,8,0,43.473600000000005,-23.55306567,-46.647659959
07/12/2017,1512636479,2017-12-07T08:47:59.000Z,4,8,0,43.459199999999996,-23.553146167,-46.647735039
07/12/2017,1512636480,2017-12-07T08:48:00.000Z,4,8,0,42.5304,-23.553226879,-46.647795662
07/12/2017,1512636481,2017-12-07T08:48:01.000Z,3,5,1,42.0084,-23.553307,-46.647860008
07/12/2017,1512636482,2017-12-07T08:48:02.000Z,3,5,1,42.7788,-23.553400416,-46.64792095
07/12/2017,1512636483,2017-12-07T08:48:03.000Z,3,5,1,42.897600000000004,-23.553497436,-46.647976556
07/12/2017,1512636484,2017-12-07T08:48:04.000Z,3,5,1,45.9504,-23.553620838,-46.648038721
07/12/2017,1512636485,2017-12-07T08:48:05.000Z,3,5,1,46.1448,-23.553723822,-46.648102092
07/12/2017,1512636486,2017-12-07T08:48:06.000Z,3,5,1,46.8684,-23.553831156,-46.648169878
07/12/2017,1512636487,2017-12-07T08:48:07.000Z,3,5,1,47.0664,-23.553939214,-46.648232944
07/12/2017,1512636488,2017-12-07T08:48:08.000Z,3,5,1,47.4696,-23.554049893,-46.648294461
07/12/2017,1512636489,2017-12-07T08:48:09.000Z,3,5,1,48.2868,-23.554169475,-46.648358632
07/12/2017,1512636490,2017-12-07T08:48:10.000Z,3,5,1,47.7936,-23.554276265,-46.648413301
07/12/2017,1512636491,2017-12-07T08:48:11.000Z,3,5,1,46.6884,-23.55437573,-46.648469746
07/12/2017,1512636492,2017-12-07T08:48:12.000Z,3,5,1,47.2644,-23.554482891,-46.648532516
07/12/2017,1512636493,2017-12-07T08:48:13.000Z,3,5,1,47.8512,-23.554596511,-46.648589733
07/12/2017,1512636494,2017-12-07T08:48:14.000Z,3,5,1,48.3588,-23.554702062,-46.6486514
07/12/2017,1512636495,2017-12-07T08:48:15.000Z,3,5,1,47.8728,-23.554808477,-46.648708225
07/12/2017,1512636496,2017-12-07T08:48:16.000Z,3,5,1,48.1176,-23.554907242,-46.648778637
07/12/2017,1512636497,2017-12-07T08:48:17.000Z,3,5,1,47.88,-23.554991996,-46.648862149
07/12/2017,1512636498,2017-12-07T08:48:18.000Z,3,5,1,46.5588,-23.555069647,-46.648947075
07/12/2017,1512636499,2017-12-07T08:48:19.000Z,3,5,1,47.88,-23.555163635,-46.649036149
07/12/2017,1512636500,2017-12-07T08:48:20.000Z,3,5,1,47.322,-23.55524637,-46.649125702
07/12/2017,1512636501,2017-12-07T08:48:21.000Z,3,5,1,46.2132,-23.555322099,-46.649219711
07/12/2017,1512636502,2017-12-07T08:48:22.000Z,3,5,1,45.2412,-23.55540207,-46.649309643
07/12/2017,1512636503,2017-12-07T08:48:23.000Z,3,5,1,41.151599999999995,-23.555464598,-46.649395682
07/12/2017,1512636504,2017-12-07T08:48:24.000Z,3,5,1,39.4416,-23.555532605,-46.649475063
07/12/2017,1512636505,2017-12-07T08:48:25.000Z,3,5,1,34.4448,-23.555588551,-46.649539761
07/12/2017,1512636506,2017-12-07T08:48:26.000Z,3,5,1,31.428,-23.555634024,-46.649603179
07/12/2017,1512636507,2017-12-07T08:48:27.000Z,3,5,1,25.0632,-23.555663693,-46.649646439
07/12/2017,1512636508,2017-12-07T08:48:28.000Z,3,5,1,16.8876,-23.55568077,-46.649670547
07/12/2017,1512636509,2017-12-07T08:48:29.000Z,3,5,1,11.394,-23.555693891,-46.649692604
07/12/2017,1512636510,2017-12-07T08:48:30.000Z,3,5,1,9.3492,-23.555709606,-46.64971018
07/12/2017,1512636511,2017-12-07T08:48:31.000Z,3,5,1,1.6452,-23.555704403,-46.649707544
07/12/2017,1512636512,2017-12-07T08:48:32.000Z,3,5,1,1.08,-23.555701488,-46.649710961
07/12/2017,1512636513,2017-12-07T08:48:33.000Z,3,5,1,0.9252,-23.555710169,-46.64970376
07/12/2017,1512636514,2017-12-07T08:48:34.000Z,3,5,1,0.9252,-23.555712149,-46.649701837
07/12/2017,1512636515,2017-12-07T08:48:35.000Z,3,5,1,0.4284,-23.555712041,-46.649703331
07/12/2017,1512636516,2017-12-07T08:48:36.000Z,3,5,1,0.36000000000000004,-23.555710299,-46.649707076
07/12/2017,1512636517,2017-12-07T08:48:37.000Z,3,5,1,0.1764,-23.555710733,-46.649706467
07/12/2017,1512636518,2017-12-07T08:48:38.000Z,3,5,1,0.4212,-23.555711562,-46.649706851
07/12/2017,1512636519,2017-12-07T08:48:39.000Z,3,5,1,0.24120000000000003,-23.555709576,-46.649707609
07/12/2017,1512636520,2017-12-07T08:48:40.000Z,3,5,1,0.1116,-23.555709818,-46.649704974
07/12/2017,1512636521,2017-12-07T08:48:41.000Z,3,5,1,0.018000000000000002,-23.555710304,-46.64970285
07/12/2017,1512636522,2017-12-07T08:48:42.000Z,3,5,1,0.4284,-23.555710035,-46.649699365
07/12/2017,1512636523,2017-12-07T08:48:43.000Z,3,5,1,0.6876,-23.555710107,-46.649695955
07/12/2017,1512636524,2017-12-07T08:48:44.000Z,3,5,1,0.3312,-23.55571033,-46.649695214
07/12/2017,1512636525,2017-12-07T08:48:45.000Z,3,5,1,0.13319999999999999,-23.555708251,-46.649695039
07/12/2017,1512636526,2017-12-07T08:48:46.000Z,3,5,1,0.774,-23.55571209,-46.649691039
07/12/2017,1512636527,2017-12-07T08:48:47.000Z,3,5,1,2.4192,-23.555715976,-46.649695159
07/12/2017,1512636528,2017-12-07T08:48:48.000Z,3,5,1,4.0284,-23.555723821,-46.649701958
07/12/2017,1512636529,2017-12-07T08:48:49.000Z,3,5,1,6.9192,-23.555744361,-46.649713565
07/12/2017,1512636530,2017-12-07T08:48:50.000Z,3,5,1,11.6892,-23.555767323,-46.649739166
07/12/2017,1512636531,2017-12-07T08:48:51.000Z,3,5,1,15.217200000000002,-23.555792968,-46.649773187
07/12/2017,1512636532,2017-12-07T08:48:52.000Z,3,5,1,17.974800000000002,-23.555818453,-46.649813935
07/12/2017,1512636533,2017-12-07T08:48:53.000Z,3,5,1,19.206,-23.55584649,-46.649856355
07/12/2017,1512636534,2017-12-07T08:48:54.000Z,3,5,1,22.1472,-23.555879562,-46.649907918
07/12/2017,1512636535,2017-12-07T08:48:55.000Z,3,5,1,23.7816,-23.555910882,-46.649963815
07/12/2017,1512636536,2017-12-07T08:48:56.000Z,3,5,1,25.5168,-23.555939567,-46.650029546
07/12/2017,1512636537,2017-12-07T08:48:57.000Z,3,5,1,26.586,-23.555961813,-46.650099508
07/12/2017,1512636538,2017-12-07T08:48:58.000Z,3,5,1,28.8936,-23.555986348,-46.650178096
07/12/2017,1512636539,2017-12-07T08:48:59.000Z,3,5,1,30.355200000000004,-23.556023135,-46.650250132
07/12/2017,1512636540,2017-12-07T08:49:00.000Z,3,5,1,30.945600000000002,-23.556035425,-46.650341561
07/12/2017,1512636541,2017-12-07T08:49:01.000Z,3,5,1,33.3936,-23.556082927,-46.650420233
07/12/2017,1512636542,2017-12-07T08:49:02.000Z,3,5,1,33.9444,-23.556142379,-46.650487585
07/12/2017,1512636543,2017-12-07T08:49:03.000Z,3,5,1,33.9228,-23.556187741,-46.650566995
07/12/2017,1512636544,2017-12-07T08:49:04.000Z,3,5,1,35.035199999999996,-23.55624227,-46.650643935
07/12/2017,1512636545,2017-12-07T08:49:05.000Z,3,5,1,36.3528,-23.556307679,-46.650717993
07/12/2017,1512636546,2017-12-07T08:49:06.000Z,3,5,1,37.900800000000004,-23.556358618,-46.650806438
07/12/2017,1512636547,2017-12-07T08:49:07.000Z,3,5,1,39.5064,-23.556423585,-46.650891402
07/12/2017,1512636548,2017-12-07T08:49:08.000Z,3,5,1,40.104000000000006,-23.556471426,-46.650986173
07/12/2017,1512636549,2017-12-07T08:49:09.000Z,3,5,1,41.6556,-23.556540923,-46.651076593
07/12/2017,1512636550,2017-12-07T08:49:10.000Z,3,5,1,42.8328,-23.556601617,-46.651171863
07/12/2017,1512636551,2017-12-07T08:49:11.000Z,3,5,1,42.8112,-23.556658652,-46.651269653
07/12/2017,1512636552,2017-12-07T08:49:12.000Z,3,5,1,44.330400000000004,-23.55673248,-46.651364915
07/12/2017,1512636553,2017-12-07T08:49:13.000Z,3,5,1,46.1484,-23.556795674,-46.651469751
07/12/2017,1512636554,2017-12-07T08:49:14.000Z,3,5,1,47.214,-23.5568584,-46.651576711
07/12/2017,1512636555,2017-12-07T08:49:15.000Z,3,5,1,48.294,-23.556926995,-46.651687229
07/12/2017,1512636556,2017-12-07T08:49:16.000Z,3,5,1,49.323600000000006,-23.556993814,-46.651800482
07/12/2017,1512636557,2017-12-07T08:49:17.000Z,3,5,1,50.094,-23.557061195,-46.651914021
07/12/2017,1512636558,2017-12-07T08:49:18.000Z,3,5,1,50.3352,-23.557133532,-46.652027015
07/12/2017,1512636559,2017-12-07T08:49:19.000Z,3,5,1,50.2308,-23.557203378,-46.652141031
07/12/2017,1512636560,2017-12-07T08:49:20.000Z,3,5,1,50.1732,-23.557276358,-46.652252783
07/12/2017,1512636561,2017-12-07T08:49:21.000Z,3,5,1,49.5216,-23.557344212,-46.652364827
07/12/2017,1512636562,2017-12-07T08:49:22.000Z,3,5,1,48.5028,-23.557416056,-46.652470698
07/12/2017,1512636563,2017-12-07T08:49:23.000Z,3,5,1,48.0852,-23.557491503,-46.65257351
07/12/2017,1512636564,2017-12-07T08:49:24.000Z,3,5,1,47.7468,-23.557570575,-46.652673046
07/12/2017,1512636565,2017-12-07T08:49:25.000Z,3,5,1,42.1236,-23.557616566,-46.652752602
07/12/2017,1512636566,2017-12-07T08:49:26.000Z,3,5,1,44.132400000000004,-23.557689818,-46.652852816
07/12/2017,1512636567,2017-12-07T08:49:27.000Z,3,5,1,42.818400000000004,-23.557739873,-46.652946053
07/12/2017,1512636568,2017-12-07T08:49:28.000Z,3,5,1,43.308,-23.557804662,-46.653044443
07/12/2017,1512636569,2017-12-07T08:49:29.000Z,3,5,1,45.367200000000004,-23.557887565,-46.653150803
07/12/2017,1512636570,2017-12-07T08:49:30.000Z,3,5,1,45.666000000000004,-23.557963942,-46.653249444
07/12/2017,1512636571,2017-12-07T08:49:31.000Z,3,5,1,46.404,-23.558047022,-46.653345798
07/12/2017,1512636572,2017-12-07T08:49:32.000Z,3,5,1,41.994,-23.55807517,-46.65345136
07/12/2017,1512636573,2017-12-07T08:49:33.000Z,3,5,1,40.716,-23.558121745,-46.653551863
07/12/2017,1512636574,2017-12-07T08:49:34.000Z,3,5,1,41.6196,-23.558201038,-46.653643045
07/12/2017,1512636575,2017-12-07T08:49:35.000Z,3,5,1,42.9876,-23.55830694,-46.653718674
07/12/2017,1512636576,2017-12-07T08:49:36.000Z,3,5,1,42.9696,-23.558392241,-46.653797829
07/12/2017,1512636577,2017-12-07T08:49:37.000Z,3,5,1,42.0444,-23.558475624,-46.653866429
07/12/2017,1512636578,2017-12-07T08:49:38.000Z,3,5,1,41.91480000000001,-23.5585647,-46.653934508
07/12/2017,1512636579,2017-12-07T08:49:39.000Z,3,5,1,42.102000000000004,-23.558653636,-46.654007935
07/12/2017,1512636580,2017-12-07T08:49:40.000Z,3,5,1,44.0604,-23.558811802,-46.654043379
07/12/2017,1512636581,2017-12-07T08:49:41.000Z,3,5,1,41.4144,-23.55888282,-46.654099225
07/12/2017,1512636582,2017-12-07T08:49:42.000Z,3,5,1,40.4316,-23.558962914,-46.654162654
07/12/2017,1512636583,2017-12-07T08:49:43.000Z,3,5,1,38.502,-23.559049171,-46.654209646
07/12/2017,1512636584,2017-12-07T08:49:44.000Z,3,5,1,37.062,-23.55911278,-46.654273402
07/12/2017,1512636585,2017-12-07T08:49:45.000Z,3,5,1,35.9532,-23.55918024,-46.654331961
07/12/2017,1512636586,2017-12-07T08:49:46.000Z,3,5,1,35.3988,-23.559253008,-46.6543877
07/12/2017,1512636587,2017-12-07T08:49:47.000Z,3,5,1,36.6084,-23.559341529,-46.65444405
07/12/2017,1512636588,2017-12-07T08:49:48.000Z,3,5,1,35.5644,-23.559418682,-46.654489655
07/12/2017,1512636589,2017-12-07T08:49:49.000Z,3,5,1,34.3764,-23.559491412,-46.65453753
07/12/2017,1512636590,2017-12-07T08:49:50.000Z,3,5,1,35.546400000000006,-23.559589667,-46.654578341
07/12/2017,1512636591,2017-12-07T08:49:51.000Z,3,5,1,35.0244,-23.559660734,-46.65462743
07/12/2017,1512636592,2017-12-07T08:49:52.000Z,3,5,1,33.732,-23.559736852,-46.654667974
07/12/2017,1512636593,2017-12-07T08:49:53.000Z,3,5,1,29.718000000000004,-23.559797364,-46.654702331
07/12/2017,1512636594,2017-12-07T08:49:54.000Z,3,5,1,27.5616,-23.559865596,-46.65472406
07/12/2017,1512636595,2017-12-07T08:49:55.000Z,3,5,1,15.879599999999998,-23.559811923,-46.654776403
07/12/2017,1512636596,2017-12-07T08:49:56.000Z,3,5,1,2.5632,-23.559800057,-46.654756039
07/12/2017,1512636597,2017-12-07T08:49:57.000Z,3,5,1,1.3428,-23.559829268,-46.654743204
07/12/2017,1512636598,2017-12-07T08:49:58.000Z,3,5,1,0.918,-23.559850501,-46.654736119
07/12/2017,1512636599,2017-12-07T08:49:59.000Z,3,5,1,0.4932,-23.559854117,-46.654738647
07/12/2017,1512636600,2017-12-07T08:50:00.000Z,3,5,1,0.2808,-23.559857009,-46.654739522
07/12/2017,1512636601,2017-12-07T08:50:01.000Z,4,5,1,0.07919999999999999,-23.559853705,-46.654740612
07/12/2017,1512636602,2017-12-07T08:50:02.000Z,4,5,1,0.2196,-23.55985016,-46.654740731
07/12/2017,1512636603,2017-12-07T08:50:03.000Z,4,5,1,0.3348,-23.559848933,-46.654740003
07/12/2017,1512636604,2017-12-07T08:50:04.000Z,4,5,1,0.3456,-23.559848006,-46.6547398
07/12/2017,1512636605,2017-12-07T08:50:05.000Z,4,5,1,0.4536,-23.559848412,-46.654736349
07/12/2017,1512636606,2017-12-07T08:50:06.000Z,4,5,1,0.11520000000000001,-23.559849726,-46.654735129
07/12/2017,1512636607,2017-12-07T08:50:07.000Z,4,5,1,0.4248,-23.559852085,-46.654733297
07/12/2017,1512636608,2017-12-07T08:50:08.000Z,4,5,1,0.3312,-23.559854536,-46.654734344
07/12/2017,1512636609,2017-12-07T08:50:09.000Z,4,5,1,0.1296,-23.559854097,-46.654735221
07/12/2017,1512636610,2017-12-07T08:50:10.000Z,4,5,1,0.396,-23.55985713,-46.654734427
07/12/2017,1512636611,2017-12-07T08:50:11.000Z,4,5,1,0.2916,-23.559858598,-46.654735886
07/12/2017,1512636612,2017-12-07T08:50:12.000Z,4,5,1,0.3924,-23.559859285,-46.654737053
07/12/2017,1512636613,2017-12-07T08:50:13.000Z,4,5,1,1.2852,-23.559863127,-46.654741763
07/12/2017,1512636614,2017-12-07T08:50:14.000Z,4,5,1,4.0607999999999995,-23.559873559,-46.654755242
07/12/2017,1512636615,2017-12-07T08:50:15.000Z,4,5,1,7.131600000000001,-23.559888694,-46.654771202
07/12/2017,1512636616,2017-12-07T08:50:16.000Z,4,5,1,9.943200000000001,-23.559914814,-46.654787387
07/12/2017,1512636617,2017-12-07T08:50:17.000Z,4,5,1,12.6828,-23.559948079,-46.65480903
07/12/2017,1512636618,2017-12-07T08:50:18.000Z,4,5,1,15.321600000000002,-23.559985661,-46.654835755
07/12/2017,1512636619,2017-12-07T08:50:19.000Z,4,5,1,17.532,-23.560031465,-46.654864899
07/12/2017,1512636620,2017-12-07T08:50:20.000Z,4,5,1,18.306,-23.560068351,-46.654896895
07/12/2017,1512636621,2017-12-07T08:50:21.000Z,4,5,1,19.2168,-23.560103139,-46.654934711
07/12/2017,1512636622,2017-12-07T08:50:22.000Z,4,5,1,19.958399999999997,-23.560130844,-46.654974646
07/12/2017,1512636623,2017-12-07T08:50:23.000Z,4,5,1,20.9376,-23.560168801,-46.65501342
07/12/2017,1512636624,2017-12-07T08:50:24.000Z,4,5,1,22.341600000000003,-23.560211991,-46.655051621
07/12/2017,1512636625,2017-12-07T08:50:25.000Z,4,5,1,23.994,-23.560267774,-46.655089304
07/12/2017,1512636626,2017-12-07T08:50:26.000Z,4,5,1,25.146,-23.560329098,-46.655125033
07/12/2017,1512636627,2017-12-07T08:50:27.000Z,4,5,1,25.635600000000004,-23.560389423,-46.655161463
07/12/2017,1512636628,2017-12-07T08:50:28.000Z,4,5,1,26.5392,-23.560445093,-46.655202542
07/12/2017,1512636629,2017-12-07T08:50:29.000Z,4,5,1,27.7272,-23.560504858,-46.6552436
07/12/2017,1512636630,2017-12-07T08:50:30.000Z,4,5,1,26.604,-23.560556593,-46.655281932
07/12/2017,1512636631,2017-12-07T08:50:31.000Z,4,5,1,26.4312,-23.560610529,-46.655319929
07/12/2017,1512636632,2017-12-07T08:50:32.000Z,4,5,1,27.576,-23.560676508,-46.655362972
07/12/2017,1512636633,2017-12-07T08:50:33.000Z,4,5,1,28.3932,-23.560742337,-46.655400575
07/12/2017,1512636673,2017-12-07T08:51:13.000Z,4,5,1,25.988400000000002,-23.565525918,-46.657353101
07/12/2017,1512636674,2017-12-07T08:51:14.000Z,4,5,1,31.14,-23.565462889,-46.65743489
07/12/2017,1512636675,2017-12-07T08:51:15.000Z,4,5,1,32.04,-23.565513567,-46.657508865
